order_id,order_date,customer_name,customer_phone,product_id,product_name,quantity,total_amount,discount_amount,status,comment,delivery_date,gift_card
2029946905188,2024/06/29 11:48:32,аННА СМИрНОва,+7(9615)96-04,3,АмуНИЦия дЛЯ сОБАк,1,1093.57,106.43,ComPLETed,"Задержка с доставкой, печалька...",08.06.2024,8903496750670038
2029946905188,2024/06/29 11:48:32,аННА СМИрНОва,+7(9615)96-04,1,кОРМ дЛЯ СоБАК,3,1286.86,213.14,compLeteD,"Задержка с доставкой, печалька...",08.06.2024,8903496750670038
2029946904826,13.06.2024 08:46,серГей сИДОРов,8(9740) 33-79,3,аМунИциЯ ДЛя сОБАк,3,3316.81,283.19,COMPleTed,"Задержка с доставкой, печалька...",2024/06/30,1458605301713539
2029946903524,19.06.2024 22:43,ЕлЕНа НОвиКова,+7(9690)65-64,3,АмуНИцИя длЯ Собак,4,4317.96,482.04,PrOcessIng,спасибо за заказ,2024/06/09,1767307283537252
2029946902181,25.06.2024 17:42,нАтаЛЬя вАсИЛьЕВА,+7(9187)06-30,3,амУнИЦиЯ Для сОБак,5,5058.26,941.74,cAncelled,спасибо за заказ,2024-06-15,5373989895037989
2029946902181,25.06.2024 17:42,нАтаЛЬя вАсИЛьЕВА,+7(9187)06-30,3,аМуНициЯ ДЛЯ соБАК,4,4299.34,500.66,canCELlEd,спасибо за заказ,2024-06-15,5373989895037989
2029946902181,25.06.2024 17:42,нАтаЛЬя вАсИЛьЕВА,+7(9187)06-30,5,МОлокО,5,13098.81,1901.19,cAnCElled,спасибо за заказ,2024-06-15,5373989895037989
2029946902181,25.06.2024 17:42,нАтаЛЬя вАсИЛьЕВА,+7(9187)06-30,3,амуницИЯ ДЛя собАК,3,3412.53,187.47,canCelleD,спасибо за заказ,2024-06-15,5373989895037989
2029946902181,25.06.2024 17:42,нАтаЛЬя вАсИЛьЕВА,+7(9187)06-30,4,пОдпиСКА На ГАЗеТУ,5,2990.57,9.43,CaNCELLED,спасибо за заказ,2024-06-15,5373989895037989
2029946901222,2024-06-26 10:32:22,МАрИЯ ПЕТровА,8(9678) 44-77,3,АМунИЦиЯ длЯ СОБАК,2,2032.45,367.55,cancelleD,Ждём с нетерпением!,10.06.2024,2229923728291072
2029946901222,2024-06-26 10:32:22,МАрИЯ ПЕТровА,8(9678) 44-77,5,МоЛокО,1,2670.49,329.51,cANCelleD,Ждём с нетерпением!,10.06.2024,2229923728291072
2029946901222,2024-06-26 10:32:22,МАрИЯ ПЕТровА,8(9678) 44-77,3,амуНиЦиЯ ДлЯ соБаК,4,3844.9,955.1,cAnCElLEd,Ждём с нетерпением!,10.06.2024,2229923728291072
2029946900411,20.06.2024 16:39,ИВаН иВаНоВ,8(9235) 35-44,2,иГРУШка мЯЧ,3,891.08,8.92,proCesSiNg,Проверить наличие,2024/06/20,3494365993959103
2029946900411,20.06.2024 16:39,ИВаН иВаНоВ,8(9235) 35-44,4,ПОдПиска нА ГаЗету,3,1534.26,265.74,PrOcEsSING,Проверить наличие,2024/06/20,3494365993959103
2029946900411,20.06.2024 16:39,ИВаН иВаНоВ,8(9235) 35-44,4,подПИСка На Газету,5,2840.09,159.91,proCessinG,Проверить наличие,2024/06/20,3494365993959103
2029946900411,20.06.2024 16:39,ИВаН иВаНоВ,8(9235) 35-44,3,АмуНИЦИя дЛЯ соБАК,5,5176.52,823.48,PRoCESsIng,Проверить наличие,2024/06/20,3494365993959103
2029946899498,2024/06/19 06:51:51,ДмИТРиЙ КУЗнеЦОв,+7(9464)84-30,3,АМУниция длЯ СОБаК,1,1162.13,37.87,ComPleTED,подарок вовремя,2024/06/26,3062823418132010
2029946899498,2024/06/19 06:51:51,ДмИТРиЙ КУЗнеЦОв,+7(9464)84-30,5,МОЛОко,1,2404.35,595.65,CompleTeD,подарок вовремя,2024/06/26,3062823418132010
2029946898999,03.06.2024 14:39,мариЯ ПеТрОВа,+7 9858 90 58,1,КОрМ ДлЯ сОбАК,1,466.44,33.56,prOcessINg,Проверить наличие,23.06.2024,0376799174718195
2029946897686,2024-06-16 13:36:53,АлЕКсеЙ михАЙЛов,8(9079) 54-69,2,иГрУШкА мЯЧ,5,1271.3,228.7,PROCESSinG,Нужно уточнить сроки,09.06.2024,4240643110031797
2029946897686,2024-06-16 13:36:53,АлЕКсеЙ михАЙЛов,8(9079) 54-69,1,коРМ длЯ соБаК,2,922.71,77.29,pROcEssing,Нужно уточнить сроки,09.06.2024,4240643110031797
2029946897686,2024-06-16 13:36:53,АлЕКсеЙ михАЙЛов,8(9079) 54-69,1,корМ для СобАк,2,895.72,104.28,proCessiNG,Нужно уточнить сроки,09.06.2024,4240643110031797
2029946897686,2024-06-16 13:36:53,АлЕКсеЙ михАЙЛов,8(9079) 54-69,2,ИгРушКА МЯч,4,1052.16,147.84,prOCeSSInG,Нужно уточнить сроки,09.06.2024,4240643110031797
2029946897686,2024-06-16 13:36:53,АлЕКсеЙ михАЙЛов,8(9079) 54-69,2,игрУшКА мЯЧ,5,1259.61,240.39,PrOcEssing,Нужно уточнить сроки,09.06.2024,4240643110031797
2029946896935,2024-06-08 07:41:32,ЕленА НоВИкОВа,+7(9529)70-78,3,АмУнициЯ дЛя соБАк,3,3298.4,301.6,procEssiNg,Ждём с нетерпением!,14.06.2024,9504464927804957
2029946896935,2024-06-08 07:41:32,ЕленА НоВИкОВа,+7(9529)70-78,5,моЛоко,2,5965.53,34.47,ProceSsing,Ждём с нетерпением!,14.06.2024,9504464927804957
2029946895341,29.06.2024 04:10,ОЛьгА кУЗНеЦОва,+7 9793 01 95,5,молОко,3,7837.93,1162.07,COmplETEd,Всё отлично!,2024-06-05,7895660497871681
2029946895341,29.06.2024 04:10,ОЛьгА кУЗНеЦОва,+7 9793 01 95,2,игруШка МЯЧ,5,1474.69,25.31,coMPleteD,Всё отлично!,2024-06-05,7895660497871681
2029946894417,2024-06-07 06:44:18,маРИЯ пеТрОВа,8(9136) 66-51,3,АМУНИЦиЯ дЛЯ соБаК,1,1199.29,0.71,CanceLleD,"Задержка с доставкой, печалька...",2024/06/18,4675975370661742
2029946894417,2024-06-07 06:44:18,маРИЯ пеТрОВа,8(9136) 66-51,2,игРУШКА мЯч,3,754.54,145.46,CaNCeLlEd,"Задержка с доставкой, печалька...",2024/06/18,4675975370661742
2029946894417,2024-06-07 06:44:18,маРИЯ пеТрОВа,8(9136) 66-51,1,КОрМ Для СобАк,5,2463.11,36.89,CanCelLed,"Задержка с доставкой, печалька...",2024/06/18,4675975370661742
2029946893930,2024/06/19 16:29:16,олЬга кузнецОва,8(9999) 22-97,3,амУнИЦиЯ для СобАК,4,3858.74,941.26,cOMpLetEd,Проверить наличие,2024/06/26,1049821994807075
2029946893930,2024/06/19 16:29:16,олЬга кузнецОва,8(9999) 22-97,4,подпИсКа на гАЗетУ,4,2163.83,236.17,cOMPLEtEd,Проверить наличие,2024/06/26,1049821994807075
2029946893930,2024/06/19 16:29:16,олЬга кузнецОва,8(9999) 22-97,1,корМ Для сОбАк,2,908.34,91.66,comPleteD,Проверить наличие,2024/06/26,1049821994807075
2029946893930,2024/06/19 16:29:16,олЬга кузнецОва,8(9999) 22-97,2,ИгРуШКА мяЧ,5,1318.34,181.66,CoMpleteD,Проверить наличие,2024/06/26,1049821994807075
2029946892968,2024-06-06 17:59:11,НАталья ВаСилЬЕва,+7 9261 11 47,2,иГРушКа МЯЧ,4,1169.39,30.61,PrOceSsING,спасибо за заказ,15.06.2024,3982427208900527
2029946892968,2024-06-06 17:59:11,НАталья ВаСилЬЕва,+7 9261 11 47,5,мОЛоко,3,8603.22,396.78,ProCESsING,спасибо за заказ,15.06.2024,3982427208900527
2029946892968,2024-06-06 17:59:11,НАталья ВаСилЬЕва,+7 9261 11 47,3,аМУНИцИя Для соБак,5,5221.29,778.71,PrOceSSiNG,спасибо за заказ,15.06.2024,3982427208900527
2029946892968,2024-06-06 17:59:11,НАталья ВаСилЬЕва,+7 9261 11 47,1,КОРм дЛЯ сОБаК,3,1294.37,205.63,prOCESsing,спасибо за заказ,15.06.2024,3982427208900527
2029946891966,10.06.2024 02:22,еЛЕНА ноВикоВа,+7 9468 63 02,5,молОКо,3,7356.42,1643.58,caNcELlEd,Нужно уточнить сроки,19.06.2024,0087767404690311
2029946890536,2024/06/12 03:03:06,ЕленА НОвикОвА,+7 9529 19 37,1,кОРм дЛЯ СОбАК,2,959.52,40.48,COmPLETEd,спасибо за заказ,2024-06-03,1851557325743502
2029946890536,2024/06/12 03:03:06,ЕленА НОвикОвА,+7 9529 19 37,2,иГрУШКА МЯЧ,4,1154.39,45.61,COMplEted,спасибо за заказ,2024-06-03,1851557325743502
2029946890536,2024/06/12 03:03:06,ЕленА НОвикОвА,+7 9529 19 37,3,аМУнИцИя ДлЯ сОбаК,1,1147.87,52.13,comPletEd,спасибо за заказ,2024-06-03,1851557325743502
2029946890536,2024/06/12 03:03:06,ЕленА НОвикОвА,+7 9529 19 37,5,МоЛОКо,1,2531.56,468.44,complEtEd,спасибо за заказ,2024-06-03,1851557325743502
2029946889841,2024-06-23 22:11:51,аЛЕКсеЙ МиХАйЛОв,+7 9231 05 30,3,аМуНициЯ ДлЯ сОБАК,1,1167.25,32.75,ComPLETed,спасибо за заказ,13.06.2024,3067277815104082
2029946888201,2024/06/13 12:48:33,аННа СМИРноВа,+7(9752)98-20,1,КОрм Для соБаК,5,2166.55,333.45,prOcessInG,Ждём с нетерпением!,2024-06-21,2880565856117258
2029946888201,2024/06/13 12:48:33,аННа СМИРноВа,+7(9752)98-20,2,игрушКА Мяч,4,1041.62,158.38,PROCESSiNG,Ждём с нетерпением!,2024-06-21,2880565856117258
2029946888201,2024/06/13 12:48:33,аННа СМИРноВа,+7(9752)98-20,3,АмУНиЦИЯ ДЛЯ сОбАК,4,4733.26,66.74,pRoCeSSing,Ждём с нетерпением!,2024-06-21,2880565856117258
2029946888201,2024/06/13 12:48:33,аННа СМИРноВа,+7(9752)98-20,5,мОлоко,5,13422.26,1577.74,PROCEssinG,Ждём с нетерпением!,2024-06-21,2880565856117258
2029946888201,2024/06/13 12:48:33,аННа СМИРноВа,+7(9752)98-20,3,АмУНиЦИЯ ДЛЯ собАК,2,2292.46,107.54,PRoceSsING,Ждём с нетерпением!,2024-06-21,2880565856117258
2029946887428,2024-06-29 00:50:19,иван иВАноВ,+7 9299 41 75,4,пОдпиСкА На газеТу,1,543.27,56.73,ProcESSiNG,Нужно уточнить сроки,13.06.2024,6958064852123026
2029946887428,2024-06-29 00:50:19,иван иВАноВ,+7 9299 41 75,3,амУНиЦИЯ Для СоБак,2,2220.22,179.78,proCEssinG,Нужно уточнить сроки,13.06.2024,6958064852123026
2029946886476,2024/06/21 13:50:42,МариЯ ПЕтрОВа,8(9002) 34-40,5,молОКО,3,8146.62,853.38,ProCESsing,Проверить наличие,09.06.2024,9478792728871491
2029946886476,2024/06/21 13:50:42,МариЯ ПЕтрОВа,8(9002) 34-40,3,амУнИЦиЯ дЛя сОБАк,4,4695.55,104.45,pRocEsSinG,Проверить наличие,09.06.2024,9478792728871491
2029946886476,2024/06/21 13:50:42,МариЯ ПЕтрОВа,8(9002) 34-40,5,МОлоКо,3,8287.55,712.45,prOcessinG,Проверить наличие,09.06.2024,9478792728871491
2029946885812,2024-06-07 16:09:36,натАЛЬЯ ваСиЛьеВА,8(9180) 96-00,2,ИгРушКА мЯч,4,967.66,232.34,CANceLLED,спасибо за заказ,13.06.2024,5954796839829179
2029946885812,2024-06-07 16:09:36,натАЛЬЯ ваСиЛьеВА,8(9180) 96-00,4,поДПиСкА нА ГаЗЕту,3,1514.93,285.07,CANCELlED,спасибо за заказ,13.06.2024,5954796839829179
2029946885812,2024-06-07 16:09:36,натАЛЬЯ ваСиЛьеВА,8(9180) 96-00,2,игРУШка МЯЧ,4,1010.78,189.22,cancELLeD,спасибо за заказ,13.06.2024,5954796839829179
2029946885812,2024-06-07 16:09:36,натАЛЬЯ ваСиЛьеВА,8(9180) 96-00,2,ИгРУшкА МЯЧ,3,885.58,14.42,cancELLED,спасибо за заказ,13.06.2024,5954796839829179
2029946884343,2024-06-23 07:48:15,анНА сМирНОва,+7 9369 70 51,1,КОрМ Для СоБАк,2,967.81,32.19,CompLeTEd,Ждём с нетерпением!,02.06.2024,5907079293111309
2029946884343,2024-06-23 07:48:15,анНА сМирНОва,+7 9369 70 51,5,МОЛоКо,4,11315.18,684.82,coMPLeteD,Ждём с нетерпением!,02.06.2024,5907079293111309
2029946884343,2024-06-23 07:48:15,анНА сМирНОва,+7 9369 70 51,3,АмуницИЯ для собАК,5,5587.8,412.2,COmPLeTed,Ждём с нетерпением!,02.06.2024,5907079293111309
2029946884343,2024-06-23 07:48:15,анНА сМирНОва,+7 9369 70 51,1,корм ДЛЯ собАК,5,2077.82,422.18,coMpLetED,Ждём с нетерпением!,02.06.2024,5907079293111309
2029946884343,2024-06-23 07:48:15,анНА сМирНОва,+7 9369 70 51,2,игруШка Мяч,5,1472.68,27.32,comPlEteD,Ждём с нетерпением!,02.06.2024,5907079293111309
2029946883942,01.06.2024 10:29,НАтАлЬя ВАСИлЬеВА,+7(9761)69-80,2,ИгрУшКА Мяч,1,282.19,17.81,proCeSsinG,спасибо за заказ,2024/06/15,9845213250355799
2029946883942,01.06.2024 10:29,НАтАлЬя ВАСИлЬеВА,+7(9761)69-80,3,амуНИЦия ДЛя Собак,3,3357.33,242.67,PrOcESsiNg,спасибо за заказ,2024/06/15,9845213250355799
2029946882355,30.06.2024 13:07,аННА смирНОва,+7 9997 86 92,5,молОКО,4,11811.57,188.43,PrOCEssINg,Нужно уточнить сроки,2024-06-23,8796945096937291
2029946882355,30.06.2024 13:07,аННА смирНОва,+7 9997 86 92,4,ПОдПИСка На гаЗеТУ,3,1452.92,347.08,pROcESsing,Нужно уточнить сроки,2024-06-23,8796945096937291
2029946882355,30.06.2024 13:07,аННА смирНОва,+7 9997 86 92,2,ИГруШКа мяч,2,568.44,31.56,procESSiNg,Нужно уточнить сроки,2024-06-23,8796945096937291
2029946882355,30.06.2024 13:07,аННА смирНОва,+7 9997 86 92,3,аМУнИция ДЛя собАК,1,1118.2,81.8,PRoCessING,Нужно уточнить сроки,2024-06-23,8796945096937291
2029946882355,30.06.2024 13:07,аННА смирНОва,+7 9997 86 92,2,игРуШкА Мяч,3,858.63,41.37,procesSINg,Нужно уточнить сроки,2024-06-23,8796945096937291
2029946881873,10.06.2024 19:06,ОЛЬгА куЗНЕцоВА,+7(9555)88-42,4,ПОдПИСкА нА гАзетУ,4,2067.19,332.81,compLeted,спасибо за заказ,2024-06-30,4044363964369295
2029946881873,10.06.2024 19:06,ОЛЬгА куЗНЕцоВА,+7(9555)88-42,2,игРуШкА мЯч,5,1339.53,160.47,COMPLeted,спасибо за заказ,2024-06-30,4044363964369295
2029946881873,10.06.2024 19:06,ОЛЬгА куЗНЕцоВА,+7(9555)88-42,2,ИГРуШКА МЯЧ,5,1217.69,282.31,complEtED,спасибо за заказ,2024-06-30,4044363964369295
2029946881873,10.06.2024 19:06,ОЛЬгА куЗНЕцоВА,+7(9555)88-42,1,корм ДлЯ собАк,4,1944.35,55.65,COMpLeteD,спасибо за заказ,2024-06-30,4044363964369295
2029946881873,10.06.2024 19:06,ОЛЬгА куЗНЕцоВА,+7(9555)88-42,1,кОРм Для СОБАК,1,488.31,11.69,cOMPletEd,спасибо за заказ,2024-06-30,4044363964369295
2029946880278,20.06.2024 17:13,иВаН иваНОв,+7(9065)46-45,3,амуНиЦИЯ ДЛя СобАК,5,5210.51,789.49,CAnCelLeD,Всё отлично!,2024-06-25,3151662499544473
2029946880278,20.06.2024 17:13,иВаН иваНОв,+7(9065)46-45,3,АмунИЦИя ДлЯ СобАК,4,4645.76,154.24,cANCeLLEd,Всё отлично!,2024-06-25,3151662499544473
2029947135583,2024/06/01 14:59:11,анНа СмирНоВА,+7 9458 65 44,2,игрушкА мЯЧ,4,1009.36,190.64,CanCeLLeD,Нужно уточнить сроки,2024-06-26,3931221461121425
2029947135583,2024/06/01 14:59:11,анНа СмирНоВА,+7 9458 65 44,5,моЛоКО,5,13971.97,1028.03,caNcelled,Нужно уточнить сроки,2024-06-26,3931221461121425
2029947135583,2024/06/01 14:59:11,анНа СмирНоВА,+7 9458 65 44,4,Подписка нА гАЗЕТУ,3,1529.08,270.92,caNCELLEd,Нужно уточнить сроки,2024-06-26,3931221461121425
2029947135583,2024/06/01 14:59:11,анНа СмирНоВА,+7 9458 65 44,4,ПодпИсКа НА ГАЗеТу,4,2186.89,213.11,cAnCEllEd,Нужно уточнить сроки,2024-06-26,3931221461121425
2029947135583,2024/06/01 14:59:11,анНа СмирНоВА,+7 9458 65 44,3,аМунИЦИя Для сОБАк,1,1037.41,162.59,cAnCElLEd,Нужно уточнить сроки,2024-06-26,3931221461121425
2029947134842,24.06.2024 03:58,ЕлеНа нОвиКОвА,8(9588) 67-29,3,аМуниция ДлЯ сОбаК,4,4348.03,451.97,CAncELLeD,Ждём с нетерпением!,2024/06/27,4129853320013195
2029947134842,24.06.2024 03:58,ЕлеНа нОвиКОвА,8(9588) 67-29,3,аМуНицИЯ дЛя соБАК,3,3167.24,432.76,CanCelLEd,Ждём с нетерпением!,2024/06/27,4129853320013195
2029947133914,2024-06-19 15:54:12,аЛЕксЕй МИХайЛов,8(9201) 61-21,1,кОрм дЛЯ сОБАК,2,819.68,180.32,ProceSSING,подарок вовремя,09.06.2024,9051311496807289
2029947133914,2024-06-19 15:54:12,аЛЕксЕй МИХайЛов,8(9201) 61-21,3,аМУНИцИя ДлЯ собаК,1,1122.83,77.17,pRocESsiNG,подарок вовремя,09.06.2024,9051311496807289
2029947133914,2024-06-19 15:54:12,аЛЕксЕй МИХайЛов,8(9201) 61-21,3,АмУНИцИя для собаК,1,1198.47,1.53,pROCeSSING,подарок вовремя,09.06.2024,9051311496807289
2029947133914,2024-06-19 15:54:12,аЛЕксЕй МИХайЛов,8(9201) 61-21,3,АМуНиЦИЯ для СОБак,2,1948.47,451.53,pRoCesSiNG,подарок вовремя,09.06.2024,9051311496807289
2029947133914,2024-06-19 15:54:12,аЛЕксЕй МИХайЛов,8(9201) 61-21,5,МоЛОко,3,7468.79,1531.21,PROCeSsiNg,подарок вовремя,09.06.2024,9051311496807289
2029947132997,25.06.2024 23:18,анна СМИРНОва,+7 9824 35 56,2,игРуШКА МЯЧ,2,495.58,104.42,CaNcelLeD,Ждём с нетерпением!,2024/06/24,7589369454951898
2029947132997,25.06.2024 23:18,анна СМИРНОва,+7 9824 35 56,1,КоРМ дЛЯ собаК,2,931.8,68.2,cANCElLED,Ждём с нетерпением!,2024/06/24,7589369454951898
2029947132997,25.06.2024 23:18,анна СМИРНОва,+7 9824 35 56,2,ИгрушКА мЯч,5,1419.67,80.33,CaNcELLeD,Ждём с нетерпением!,2024/06/24,7589369454951898
2029947132997,25.06.2024 23:18,анна СМИРНОва,+7 9824 35 56,5,молокО,2,5860.92,139.08,cANCeLLed,Ждём с нетерпением!,2024/06/24,7589369454951898
2029947132997,25.06.2024 23:18,анна СМИРНОва,+7 9824 35 56,4,пОдПисКА НА гАзетУ,2,1186.96,13.04,CANcelLed,Ждём с нетерпением!,2024/06/24,7589369454951898
2029947131904,2024/06/18 21:49:24,ольГА кузнеЦОВа,+7 9717 86 59,1,кОРм ДЛЯ СОБаК,4,1835.96,164.04,cANCelLeD,спасибо за заказ,10.06.2024,5872095510041161
2029947130480,2024-06-20 05:35:08,оЛьГА кузнецОВа,8(9169) 94-30,3,АмуНиция ДЛЯ СоБаК,2,2017.46,382.54,PRoCeSSiNg,подарок вовремя,2024/06/11,5795923814205568
2029947130480,2024-06-20 05:35:08,оЛьГА кузнецОВа,8(9169) 94-30,3,АмУниЦия ДлЯ СоБАк,2,2144.07,255.93,proCessinG,подарок вовремя,2024/06/11,5795923814205568
2029947130480,2024-06-20 05:35:08,оЛьГА кузнецОВа,8(9169) 94-30,3,аМунИЦиЯ дЛя СоБак,5,5609.16,390.84,ProCESSiNg,подарок вовремя,2024/06/11,5795923814205568
2029947129985,2024/06/05 08:18:01,НаТАлья васИльеВа,+7 9141 26 82,2,иГрУшка МяЧ,5,1225.49,274.51,cOmPleTeD,Проверить наличие,2024/06/26,5072732272256638
2029947129985,2024/06/05 08:18:01,НаТАлья васИльеВа,+7 9141 26 82,1,Корм ДлЯ СобАк,4,1831.25,168.75,CoMPLETED,Проверить наличие,2024/06/26,5072732272256638
2029947129985,2024/06/05 08:18:01,НаТАлья васИльеВа,+7 9141 26 82,5,молОКо,3,8686.24,313.76,CoMPLEted,Проверить наличие,2024/06/26,5072732272256638
2029947128685,29.06.2024 13:50,аНнА сМирнОВа,8(9285) 26-64,4,ПодПИска нА Газету,3,1652.17,147.83,PrOCeSsINg,Нужно уточнить сроки,2024/06/25,9282962157048496
2029947127625,2024/06/13 11:12:35,оЛЬГА кУзнецОвА,8(9542) 75-76,5,моЛОко,4,11523.46,476.54,cAnCELLed,Ждём с нетерпением!,24.06.2024,2729922532995449
2029947127625,2024/06/13 11:12:35,оЛЬГА кУзнецОвА,8(9542) 75-76,1,КОРм дЛЯ собаК,2,944.01,55.99,CAnceLLEd,Ждём с нетерпением!,24.06.2024,2729922532995449
2029947127625,2024/06/13 11:12:35,оЛЬГА кУзнецОвА,8(9542) 75-76,5,молоКО,5,13375.16,1624.84,CAncELled,Ждём с нетерпением!,24.06.2024,2729922532995449
2029947127625,2024/06/13 11:12:35,оЛЬГА кУзнецОвА,8(9542) 75-76,5,молОко,4,11773.6,226.4,canCelleD,Ждём с нетерпением!,24.06.2024,2729922532995449
2029947126233,2024/06/18 14:28:28,Анна СмирНОва,8(9483) 97-12,5,мОЛОко,3,8692.21,307.79,PrOcesSiNG,Нужно уточнить сроки,2024-06-17,4439838117892095
2029947125236,2024-06-15 17:26:58,алЕКсЕй МиХаЙлОв,+7(9330)23-11,2,иГРушКА МЯЧ,4,1145.95,54.05,pROCESSiNg,спасибо за заказ,2024/06/23,6092613009623655
2029947125236,2024-06-15 17:26:58,алЕКсЕй МиХаЙлОв,+7(9330)23-11,1,корм Для сОБаК,5,2012.18,487.82,ProcesSiNG,спасибо за заказ,2024/06/23,6092613009623655
2029947125236,2024-06-15 17:26:58,алЕКсЕй МиХаЙлОв,+7(9330)23-11,4,ПоДПиСКа НА гАЗЕТУ,4,2321.44,78.56,prOCEssINg,спасибо за заказ,2024/06/23,6092613009623655
2029947124173,2024-06-08 05:36:38,мАриЯ пеТРоВа,8(9895) 91-34,1,корМ дЛя СОбАК,1,462.72,37.28,cOMPleTeD,Всё отлично!,08.06.2024,6663668586988360
2029947123235,2024/06/25 23:42:11,еЛЕна нОВИкОВА,+7 9699 21 61,4,подпиСКа на гаЗЕтУ,1,487.1,112.9,PrOcESSInG,"Задержка с доставкой, печалька...",2024/06/20,2753679901569205
2029947123235,2024/06/25 23:42:11,еЛЕна нОВИкОВА,+7 9699 21 61,3,АМунИция Для соБаК,2,1934.54,465.46,proCESsIng,"Задержка с доставкой, печалька...",2024/06/20,2753679901569205
2029947123235,2024/06/25 23:42:11,еЛЕна нОВИкОВА,+7 9699 21 61,3,амуниЦиЯ дЛЯ сОбАк,4,4228.58,571.42,pRocessINg,"Задержка с доставкой, печалька...",2024/06/20,2753679901569205
2029947122385,02.06.2024 17:54,иван ИванОв,+7 9886 65 50,1,КОРМ ДЛя сОБаК,3,1356.53,143.47,coMpLeTed,спасибо за заказ,26.06.2024,5745451882340748
2029947122385,02.06.2024 17:54,иван ИванОв,+7 9886 65 50,2,ИГруШкА МЯЧ,1,256.99,43.01,coMPlETed,спасибо за заказ,26.06.2024,5745451882340748
2029947122385,02.06.2024 17:54,иван ИванОв,+7 9886 65 50,1,КОРм длЯ соБак,1,460.15,39.85,cOmpleteD,спасибо за заказ,26.06.2024,5745451882340748
2029947122385,02.06.2024 17:54,иван ИванОв,+7 9886 65 50,4,подПиСка нА гАзету,1,532.6,67.4,COMPlEtED,спасибо за заказ,26.06.2024,5745451882340748
2029947121765,2024-06-17 16:47:30,ОлЬГА кУЗНЕцовА,8(9105) 17-61,5,молОКО,3,8715.05,284.95,prOCEssinG,Проверить наличие,2024/06/27,5838554424422996
2029947120937,27.06.2024 01:39,оЛЬгА куЗнЕцОва,8(9165) 66-95,4,ПодпИСКА На гаЗеТу,1,590.74,9.26,CAnCElLed,Проверить наличие,2024-06-02,7060763793530630
2029947120937,27.06.2024 01:39,оЛЬгА куЗнЕцОва,8(9165) 66-95,3,аМуНИЦия ДЛя СОБак,5,5313.67,686.33,caNCELLEd,Проверить наличие,2024-06-02,7060763793530630
